player,turn,p1_draws,p2_draws,hand,ev_bucket,opp_bound,stop_prob,draw_prob,visits,forced
1,12,6,6,1-7-8-10,4,2,0.0,1.0,1,DRAW
1,12,6,6,1-7-8-10,4,3,0.0,1.0,7,DRAW
1,12,6,6,1-7-8-10,4,4,0.0,1.0,39,DRAW
1,12,6,6,1-7-8-10,4,5,0.0,1.0,60,DRAW
1,12,6,6,1-7-8-10,4,6,0.0,1.0,66,DRAW
1,12,6,6,1-7-8-10,4,7,0.0,1.0,30,DRAW
1,12,6,6,1-7-8-10,4,8,0.0,1.0,8,DRAW
1,12,6,6,1-7-8-10,5,8,0.0,1.0,12,DRAW
1,12,6,6,1-7-8-10,5,9,0.0,1.0,19,DRAW
1,12,6,6,1-7-8-8,2,2,0.5,0.5,1,
1,12,6,6,1-7-8-8,2,3,0.5,0.5,6,
1,12,6,6,1-7-8-8,2,4,0.5,0.5,3,
1,12,6,6,1-7-8-8,3,2,0.5,0.5,1,
1,12,6,6,1-7-8-8,3,3,0.5,0.5,34,
1,12,6,6,1-7-8-8,3,4,0.5,0.5,159,
1,12,6,6,1-7-8-8,3,5,0.5,0.5,330,
1,12,6,6,1-7-8-8,3,6,0.006986027944111776,0.9930139720558883,501,
1,12,6,6,1-7-8-8,3,7,0.014619883040935672,0.9853801169590644,342,
1,12,6,6,1-7-8-8,3,8,0.036885245901639344,0.9631147540983607,122,
1,12,6,6,1-7-8-8,3,9,0.015151515151515152,0.9848484848484849,132,
1,12,6,6,1-7-8-8,3,10,0.4418604651162791,0.5581395348837209,43,
1,12,6,6,1-7-8-9,3,2,0.5,0.5,1,
1,12,6,6,1-7-8-9,3,3,0.5,0.5,42,
1,12,6,6,1-7-8-9,3,4,0.5,0.5,130,
1,12,6,6,1-7-8-9,3,5,0.5,0.5,193,
1,12,6,6,1-7-8-9,3,6,0.1261682242990654,0.8738317757009346,107,
1,12,6,6,1-7-8-9,3,7,0.5,0.5,1,
1,12,6,6,1-7-8-9,4,3,0.5,0.5,1,
1,12,6,6,1-7-8-9,4,4,0.5,0.5,9,
1,12,6,6,1-7-8-9,4,5,0.5,0.5,70,
1,12,6,6,1-7-8-9,4,6,0.007936507936507936,0.9920634920634921,315,
1,12,6,6,1-7-8-9,4,7,0.0018796992481203006,0.9981203007518797,266,
1,12,6,6,1-7-8-9,4,8,0.005988023952095809,0.9940119760479041,167,
1,12,6,6,1-7-8-9,4,9,0.01020408163265306,0.9897959183673469,49,
1,12,6,6,1-7-8-9,4,10,0.06521739130434782,0.9347826086956522,23,
1,12,6,6,1-7-9-10,4,3,0.0,1.0,17,DRAW
1,12,6,6,1-7-9-10,4,4,0.0,1.0,43,DRAW
1,12,6,6,1-7-9-10,4,5,0.0,1.0,67,DRAW
1,12,6,6,1-7-9-10,4,6,0.0,1.0,79,DRAW
1,12,6,6,1-7-9-10,4,7,0.0,1.0,41,DRAW
1,12,6,6,1-7-9-10,4,8,0.0,1.0,8,DRAW
1,12,6,6,1-7-9-10,5,7,0.0,1.0,10,DRAW
1,12,6,6,1-7-9-10,5,8,0.0,1.0,21,DRAW
1,12,6,6,1-7-9-10,5,9,0.0,1.0,6,DRAW
1,12,6,6,1-7-9-10,5,10,0.0,1.0,2,DRAW
1,12,6,6,1-7-9-9,3,2,0.0,1.0,3,DRAW
1,12,6,6,1-7-9-9,3,3,0.0,1.0,16,DRAW
1,12,6,6,1-7-9-9,3,4,0.0,1.0,46,DRAW
1,12,6,6,1-7-9-9,3,5,0.0,1.0,58,DRAW
1,12,6,6,1-7-9-9,3,6,0.0,1.0,23,DRAW
1,12,6,6,1-7-9-9,4,4,0.0,1.0,5,DRAW
1,12,6,6,1-7-9-9,4,5,0.0,1.0,30,DRAW
1,12,6,6,1-7-9-9,4,6,0.0,1.0,101,DRAW
1,12,6,6,1-7-9-9,4,7,0.0,1.0,81,DRAW
1,12,6,6,1-7-9-9,4,8,0.0,1.0,50,DRAW
1,12,6,6,1-7-9-9,4,9,0.0,1.0,6,DRAW
1,12,6,6,1-7-9-9,4,10,0.0,1.0,4,DRAW
1,12,6,6,1-8-10-10,4,2,0.0,1.0,1,DRAW
1,12,6,6,1-8-10-10,4,3,0.0,1.0,6,DRAW
1,12,6,6,1-8-10-10,4,4,0.0,1.0,10,DRAW
1,12,6,6,1-8-10-10,4,5,0.0,1.0,17,DRAW
1,12,6,6,1-8-10-10,4,6,0.0,1.0,19,DRAW
1,12,6,6,1-8-10-10,4,7,0.0,1.0,7,DRAW
1,12,6,6,1-8-10-10,5,6,0.0,1.0,3,DRAW
1,12,6,6,1-8-10-10,5,7,0.0,1.0,7,DRAW
1,12,6,6,1-8-10-10,5,8,0.0,1.0,5,DRAW
1,12,6,6,1-8-10-10,5,9,0.0,1.0,3,DRAW
1,12,6,6,1-8-8-10,4,3,0.0,1.0,5,DRAW
1,12,6,6,1-8-8-10,4,4,0.0,1.0,16,DRAW
1,12,6,6,1-8-8-10,4,5,0.0,1.0,24,DRAW
1,12,6,6,1-8-8-10,4,6,0.0,1.0,30,DRAW
1,12,6,6,1-8-8-10,4,7,0.0,1.0,17,DRAW
1,12,6,6,1-8-8-10,5,6,0.0,1.0,1,DRAW
1,12,6,6,1-8-8-10,5,7,0.0,1.0,6,DRAW
1,12,6,6,1-8-8-10,5,8,0.0,1.0,6,DRAW
1,12,6,6,1-8-8-10,5,9,0.0,1.0,3,DRAW
1,12,6,6,1-8-8-8,2,3,0.5,0.5,2,
1,12,6,6,1-8-8-8,3,3,0.5,0.5,5,
1,12,6,6,1-8-8-8,3,4,0.5,0.5,27,
1,12,6,6,1-8-8-8,3,5,0.5,0.5,56,
1,12,6,6,1-8-8-8,3,6,0.075,0.925,60,
1,12,6,6,1-8-8-8,3,7,0.01694915254237288,0.9830508474576272,59,
1,12,6,6,1-8-8-8,3,8,0.5,0.5,6,
1,12,6,6,1-8-8-8,3,9,0.42857142857142855,0.5714285714285714,14,
1,12,6,6,1-8-8-8,3,10,0.16666666666666666,0.8333333333333334,6,
1,12,6,6,1-8-8-9,3,2,0.0,1.0,2,DRAW
1,12,6,6,1-8-8-9,3,3,0.0,1.0,23,DRAW
1,12,6,6,1-8-8-9,3,4,0.0,1.0,83,DRAW
1,12,6,6,1-8-8-9,3,5,0.0,1.0,99,DRAW
1,12,6,6,1-8-8-9,3,6,0.0,1.0,25,DRAW
1,12,6,6,1-8-8-9,4,3,0.0,1.0,1,DRAW
1,12,6,6,1-8-8-9,4,4,0.0,1.0,5,DRAW
1,12,6,6,1-8-8-9,4,5,0.0,1.0,47,DRAW
1,12,6,6,1-8-8-9,4,6,0.0,1.0,138,DRAW
1,12,6,6,1-8-8-9,4,7,0.0,1.0,135,DRAW
1,12,6,6,1-8-8-9,4,8,0.0,1.0,36,DRAW
1,12,6,6,1-8-8-9,4,9,0.0,1.0,14,DRAW
1,12,6,6,1-8-8-9,4,10,0.0,1.0,15,DRAW
1,12,6,6,1-8-9-10,4,2,0.0,1.0,1,DRAW
1,12,6,6,1-8-9-10,4,3,0.0,1.0,6,DRAW
1,12,6,6,1-8-9-10,4,4,0.0,1.0,47,DRAW
1,12,6,6,1-8-9-10,4,5,0.0,1.0,61,DRAW
1,12,6,6,1-8-9-10,4,6,0.0,1.0,61,DRAW
1,12,6,6,1-8-9-10,4,7,0.0,1.0,43,DRAW
1,12,6,6,1-8-9-10,5,6,0.0,1.0,7,DRAW
1,12,6,6,1-8-9-10,5,7,0.0,1.0,23,DRAW
1,12,6,6,1-8-9-10,5,8,0.0,1.0,17,DRAW
1,12,6,6,1-8-9-10,5,9,0.0,1.0,7,DRAW
1,12,6,6,1-8-9-10,5,10,0.0,1.0,2,DRAW
1,12,6,6,1-8-9-9,3,2,0.0,1.0,1,DRAW
1,12,6,6,1-8-9-9,3,3,0.0,1.0,14,DRAW
1,12,6,6,1-8-9-9,3,4,0.0,1.0,47,DRAW
1,12,6,6,1-8-9-9,3,5,0.0,1.0,55,DRAW
1,12,6,6,1-8-9-9,3,6,0.0,1.0,10,DRAW
1,12,6,6,1-8-9-9,4,4,0.0,1.0,10,DRAW
1,12,6,6,1-8-9-9,4,5,0.0,1.0,45,DRAW
1,12,6,6,1-8-9-9,4,6,0.0,1.0,82,DRAW
1,12,6,6,1-8-9-9,4,7,0.0,1.0,93,DRAW
1,12,6,6,1-8-9-9,4,8,0.0,1.0,34,DRAW
1,12,6,6,1-8-9-9,4,9,0.0,1.0,7,DRAW
1,12,6,6,1-8-9-9,4,10,0.0,1.0,3,DRAW
1,12,6,6,1-9-10-10,4,2,0.0,1.0,2,DRAW
1,12,6,6,1-9-10-10,4,3,0.0,1.0,4,DRAW
1,12,6,6,1-9-10-10,4,4,0.0,1.0,10,DRAW
1,12,6,6,1-9-10-10,4,5,0.0,1.0,16,DRAW
1,12,6,6,1-9-10-10,4,6,0.0,1.0,20,DRAW
1,12,6,6,1-9-10-10,4,7,0.0,1.0,3,DRAW
1,12,6,6,1-9-10-10,4,8,0.0,1.0,1,DRAW
1,12,6,6,1-9-10-10,5,5,0.0,1.0,3,DRAW
1,12,6,6,1-9-10-10,5,6,0.0,1.0,5,DRAW
1,12,6,6,1-9-10-10,5,7,0.0,1.0,9,DRAW
1,12,6,6,1-9-10-10,5,8,0.0,1.0,6,DRAW
1,12,6,6,1-9-10-10,5,9,0.0,1.0,1,DRAW
1,12,6,6,1-9-9-10,4,3,0.0,1.0,7,DRAW
1,12,6,6,1-9-9-10,4,4,0.0,1.0,13,DRAW
1,12,6,6,1-9-9-10,4,5,0.0,1.0,23,DRAW
1,12,6,6,1-9-9-10,4,6,0.0,1.0,15,DRAW
1,12,6,6,1-9-9-10,4,7,0.0,1.0,15,DRAW
1,12,6,6,1-9-9-10,5,5,0.0,1.0,1,DRAW
1,12,6,6,1-9-9-10,5,6,0.0,1.0,5,DRAW
1,12,6,6,1-9-9-10,5,7,0.0,1.0,14,DRAW
1,12,6,6,1-9-9-10,5,8,0.0,1.0,10,DRAW
1,12,6,6,1-9-9-10,5,9,0.0,1.0,1,DRAW
1,12,6,6,1-9-9-10,5,10,0.0,1.0,1,DRAW
1,12,6,6,1-9-9-9,3,3,0.0,1.0,5,DRAW
1,12,6,6,1-9-9-9,3,4,0.0,1.0,2,DRAW
1,12,6,6,1-9-9-9,3,5,0.0,1.0,6,DRAW
1,12,6,6,1-9-9-9,3,6,0.0,1.0,1,DRAW
1,12,6,6,1-9-9-9,4,5,0.0,1.0,5,DRAW
1,12,6,6,1-9-9-9,4,6,0.0,1.0,16,DRAW
1,12,6,6,1-9-9-9,4,7,0.0,1.0,21,DRAW
1,12,6,6,1-9-9-9,4,8,0.0,1.0,4,DRAW
1,12,6,6,1-9-9-9,4,9,0.0,1.0,1,DRAW
1,12,6,6,1-9-9-9,4,10,0.0,1.0,1,DRAW
1,12,6,6,2-10-10-10,4,3,0.0,1.0,1,DRAW
1,12,6,6,2-10-10-10,4,4,0.0,1.0,1,DRAW
1,12,6,6,2-10-10-10,4,5,0.0,1.0,8,DRAW
1,12,6,6,2-10-10-10,4,6,0.0,1.0,3,DRAW
1,12,6,6,2-10-10-10,4,7,0.0,1.0,2,DRAW
1,12,6,6,2-10-10-10,5,6,0.0,1.0,2,DRAW
1,12,6,6,2-10-10-10,5,7,0.0,1.0,3,DRAW
1,12,6,6,2-10-10-10,5,8,0.0,1.0,2,DRAW
1,12,6,6,2-2-10-10,4,4,0.5,0.5,3,
1,12,6,6,2-2-10-10,4,5,0.5,0.5,1,
1,12,6,6,2-2-10-10,4,6,0.125,0.875,4,
1,12,6,6,2-2-10-10,4,7,0.5,0.5,5,
1,12,6,6,2-2-10-10,4,8,0.5,0.5,4,
1,12,6,6,2-2-10-10,4,9,0.5,0.5,1,
1,12,6,6,2-2-10-10,5,9,0.75,0.25,2,
1,12,6,6,2-2-2-10,4,5,0.5,0.5,1,
1,12,6,6,2-2-2-10,4,6,0.125,0.875,4,
1,12,6,6,2-2-2-10,4,7,0.5,0.5,3,
1,12,6,6,2-2-2-10,4,9,0.5,0.5,1,
1,12,6,6,2-2-2-2,0,3,0.5,0.5,3,
1,12,6,6,2-2-2-2,0,4,0.6,0.4,55,
1,12,6,6,2-2-2-2,0,5,0.45121269525345764,0.5487873047465424,158,
1,12,6,6,2-2-2-2,0,6,0.6003014837772166,0.3996985162227835,270,
1,12,6,6,2-2-2-2,0,7,0.8003663003663004,0.19963369963369965,273,
1,12,6,6,2-2-2-2,0,8,0.9954545454545455,0.004545454545454545,220,
1,12,6,6,2-2-2-2,0,9,0.75,0.25,128,
1,12,6,6,2-2-2-2,0,10,0.5,0.5,79,
1,12,6,6,2-2-2-3,0,3,0.19444444444444445,0.8055555555555556,54,
1,12,6,6,2-2-2-3,0,4,0.0013812154696132596,0.9986187845303868,724,
1,12,6,6,2-2-2-3,0,5,0.9997552618697993,0.0002447381302006853,2043,
1,12,6,6,2-2-2-3,0,6,0.9800874642084141,0.019912535791585962,3522,
1,12,6,6,2-2-2-3,0,7,0.9921671018276762,0.007832898172323759,3447,
1,12,6,6,2-2-2-3,0,8,0.9944698703279939,0.005530129672006103,2622,
1,12,6,6,2-2-2-3,0,9,0.988992296996222,0.011007703003777968,1580,
1,12,6,6,2-2-2-3,0,10,0.9920634920634921,0.007936507936507936,819,
1,12,6,6,2-2-2-4,0,3,0.03333333333333333,0.9666666666666667,75,
1,12,6,6,2-2-2-4,1,4,0.1943704032380356,0.8056295967619644,430,
1,12,6,6,2-2-2-4,1,5,0.031445063402134425,0.9685549365978656,1540,
1,12,6,6,2-2-2-4,1,6,0.7421305024131667,0.25786949758683336,2417,
1,12,6,6,2-2-2-4,1,7,0.9944133407530376,0.005586659246962332,2527,
1,12,6,6,2-2-2-4,1,8,0.9956474401695459,0.004352559830454151,1811,
1,12,6,6,2-2-2-4,1,9,0.9607085437845264,0.03929145621547362,936,
1,12,6,6,2-2-2-4,1,10,0.9944567627494457,0.005543237250554324,451,
1,12,6,6,2-2-2-5,1,3,0.5,0.5,29,
1,12,6,6,2-2-2-5,1,4,0.010461024301990753,0.9895389756980093,373,
1,12,6,6,2-2-2-5,1,5,0.0006426735218508997,0.9993573264781491,778,
1,12,6,6,2-2-2-5,1,6,0.16759430358763153,0.8324056964123684,1515,
1,12,6,6,2-2-2-5,1,7,0.9895368996566997,0.010463100343300431,1571,
1,12,6,6,2-2-2-5,1,8,0.9986111111111111,0.001388888888888889,1080,
1,12,6,6,2-2-2-5,1,9,0.9725364958377016,0.027463504162298327,518,
1,12,6,6,2-2-2-5,1,10,0.8473648319171484,0.15263516808285166,224,
1,12,6,6,2-2-2-6,1,3,0.5,0.5,13,
1,12,6,6,2-2-2-6,1,4,0.02903225806451613,0.9709677419354839,155,
1,12,6,6,2-2-2-6,1,5,0.03926548403881681,0.9607345159611832,598,
1,12,6,6,2-2-2-6,1,6,0.004025764895330112,0.9959742351046699,621,
1,12,6,6,2-2-2-6,1,7,0.059421025869287464,0.9405789741307126,790,
1,12,6,6,2-2-2-6,1,8,0.00970216606498195,0.990297833935018,554,
1,12,6,6,2-2-2-6,1,9,0.548373760756012,0.4516262392439881,297,
1,12,6,6,2-2-2-6,1,10,0.13401606167811594,0.8659839383218841,116,
1,12,6,6,2-2-2-7,2,3,0.5,0.5,4,
1,12,6,6,2-2-2-7,2,4,0.5,0.5,51,
1,12,6,6,2-2-2-7,2,5,0.005025125628140704,0.9949748743718593,199,
1,12,6,6,2-2-2-7,2,6,0.034210526315789476,0.9657894736842105,380,
1,12,6,6,2-2-2-7,2,7,0.005952380952380952,0.9940476190476191,252,
1,12,6,6,2-2-2-7,2,8,0.7953032749812615,0.20469672501873853,206,
1,12,6,6,2-2-2-7,2,9,0.6403707860751111,0.3596292139248889,104,
1,12,6,6,2-2-2-7,2,10,0.6209083480344385,0.3790916519655614,51,
1,12,6,6,2-2-2-8,2,3,0.5,0.5,3,
1,12,6,6,2-2-2-8,2,4,0.5,0.5,18,
1,12,6,6,2-2-2-8,2,5,0.010416666666666666,0.9895833333333334,48,
1,12,6,6,2-2-2-8,2,6,0.10869565217391304,0.8913043478260869,23,
1,12,6,6,2-2-2-8,3,4,0.5,0.5,1,
1,12,6,6,2-2-2-8,3,5,0.08823529411764706,0.9117647058823529,17,
1,12,6,6,2-2-2-8,3,6,0.017857142857142856,0.9821428571428571,84,
1,12,6,6,2-2-2-8,3,7,0.0741631022861198,0.9258368977138802,146,
1,12,6,6,2-2-2-8,3,8,0.05555555555555555,0.9444444444444444,45,
1,12,6,6,2-2-2-8,3,9,0.7380952380952381,0.2619047619047619,21,
1,12,6,6,2-2-2-8,3,10,0.3573632999858666,0.6426367000141334,8,
1,12,6,6,2-2-2-9,3,4,0.5,0.5,2,
1,12,6,6,2-2-2-9,3,5,0.5,0.5,18,
1,12,6,6,2-2-2-9,3,6,0.15384615384615385,0.8461538461538461,26,
1,12,6,6,2-2-2-9,3,7,0.019230769230769232,0.9807692307692307,26,
1,12,6,6,2-2-2-9,3,8,0.038461538461538464,0.9615384615384616,13,
1,12,6,6,2-2-2-9,3,9,0.5,0.5,2,
1,12,6,6,2-2-3-10,4,4,0.5,0.5,1,
1,12,6,6,2-2-3-10,4,5,0.5,0.5,7,
1,12,6,6,2-2-3-10,4,6,0.47058823529411764,0.5294117647058824,17,
1,12,6,6,2-2-3-10,4,7,0.2638888888888889,0.7361111111111112,36,
1,12,6,6,2-2-3-10,4,8,0.42857142857142855,0.5714285714285714,14,
1,12,6,6,2-2-3-10,4,9,0.5,0.5,2,
1,12,6,6,2-2-3-3,0,2,0.5,0.5,8,
1,12,6,6,2-2-3-3,0,3,0.17916666666666667,0.8208333333333333,120,
1,12,6,6,2-2-3-3,0,4,0.033455123627856874,0.9665448763721431,1473,
1,12,6,6,2-2-3-3,0,5,0.9721185133780688,0.027881486621931195,4456,
1,12,6,6,2-2-3-3,0,6,0.988653186387746,0.011346813612253911,7304,
1,12,6,6,2-2-3-3,0,7,0.9979043175460218,0.0020956824539781283,7745,
1,12,6,6,2-2-3-3,0,8,0.9867505439619708,0.013249456038029128,5565,
1,12,6,6,2-2-3-3,0,9,0.9910405815836963,0.008959418416303773,3196,
1,12,6,6,2-2-3-3,0,10,0.9761139952015309,0.02388600479846913,1606,
1,12,6,6,2-2-3-4,0,2,0.5,0.5,15,
1,12,6,6,2-2-3-4,0,3,0.5,0.5,21,
1,12,6,6,2-2-3-4,1,3,0.054979253112033194,0.9450207468879668,482,
1,12,6,6,2-2-3-4,1,4,0.0012522361359570662,0.998747763864043,2795,
1,12,6,6,2-2-3-4,1,5,0.0006256517205422315,0.9993743482794578,9590,
1,12,6,6,2-2-3-4,1,6,0.8315334978392138,0.1684665021607862,14697,
1,12,6,6,2-2-3-4,1,7,0.9945162677798811,0.005483732220118892,15402,
1,12,6,6,2-2-3-4,1,8,0.9940172722729275,0.005982727727072606,11187,
1,12,6,6,2-2-3-4,1,9,0.9439456162851485,0.05605438371485155,6077,
1,12,6,6,2-2-3-4,1,10,0.9822841979625885,0.017715802037411563,2654,
1,12,6,6,2-2-3-5,1,2,0.5,0.5,11,
1,12,6,6,2-2-3-5,1,3,0.5,0.5,237,
1,12,6,6,2-2-3-5,1,4,0.0005834305717619603,0.9994165694282381,2571,
1,12,6,6,2-2-3-5,1,5,0.0008523332623055614,0.9991476667376944,4693,
1,12,6,6,2-2-3-5,1,6,0.0010227283828713825,0.9989772716171286,9011,
1,12,6,6,2-2-3-5,1,7,0.13684631200811256,0.8631536879918874,8455,
1,12,6,6,2-2-3-5,1,8,0.9995274102079396,0.0004725897920604915,6348,
1,12,6,6,2-2-3-5,1,9,0.9171458794491837,0.08285412055081633,3372,
1,12,6,6,2-2-3-5,1,10,0.9989517819706499,0.0010482180293501049,1431,
1,12,6,6,2-2-3-6,1,2,0.5,0.5,3,
1,12,6,6,2-2-3-6,1,3,0.5,0.5,116,
1,12,6,6,2-2-3-6,1,4,0.00043975373790677223,0.9995602462620933,1137,
1,12,6,6,2-2-3-6,1,5,0.003960707927342915,0.9960392920726571,3957,
1,12,6,6,2-2-3-6,1,6,0.004589081141271326,0.9954109188587287,3859,
1,12,6,6,2-2-3-6,1,7,0.0056327105338684754,0.9943672894661315,4695,
1,12,6,6,2-2-3-6,1,8,0.03927551007258068,0.9607244899274193,3323,
1,12,6,6,2-2-3-6,1,9,0.058246505104267904,0.941753494895732,1601,
1,12,6,6,2-2-3-6,1,10,0.5400014993907616,0.4599985006092384,628,
1,12,6,6,2-2-3-7,2,3,0.5,0.5,41,
1,12,6,6,2-2-3-7,2,4,0.012422360248447204,0.9875776397515528,483,
1,12,6,6,2-2-3-7,2,5,0.0011102886750555144,0.9988897113249445,1351,
1,12,6,6,2-2-3-7,2,6,0.005723630417007361,0.9942763695829926,2446,
1,12,6,6,2-2-3-7,2,7,0.006053664921465969,0.993946335078534,1528,
1,12,6,6,2-2-3-7,2,8,0.000741839762611276,0.9992581602373887,1348,
1,12,6,6,2-2-3-7,2,9,0.03526591460631271,0.9647340853936873,686,
1,12,6,6,2-2-3-7,2,10,0.016129032258064516,0.9838709677419355,310,
1,12,6,6,2-2-3-8,2,2,0.5,0.5,1,
1,12,6,6,2-2-3-8,2,3,0.5,0.5,16,
1,12,6,6,2-2-3-8,2,4,0.5,0.5,119,
1,12,6,6,2-2-3-8,2,5,0.004761904761904762,0.9952380952380953,210,
1,12,6,6,2-2-3-8,2,6,0.026785714285714284,0.9732142857142857,56,
1,12,6,6,2-2-3-8,3,3,0.5,0.5,1,
1,12,6,6,2-2-3-8,3,4,0.5,0.5,19,
1,12,6,6,2-2-3-8,3,5,0.035211267605633804,0.9647887323943662,213,
1,12,6,6,2-2-3-8,3,6,0.009312320916905445,0.9906876790830945,698,
1,12,6,6,2-2-3-8,3,7,0.001965923984272608,0.9980340760157274,763,
1,12,6,6,2-2-3-8,3,8,0.018315018315018316,0.9816849816849816,273,
1,12,6,6,2-2-3-8,3,9,0.12160214643557751,0.8783978535644226,154,
1,12,6,6,2-2-3-8,3,10,0.05970149253731343,0.9402985074626866,67,
1,12,6,6,2-2-3-9,3,3,0.5,0.5,2,
1,12,6,6,2-2-3-9,3,4,0.5,0.5,21,
1,12,6,6,2-2-3-9,3,5,0.010869565217391304,0.9891304347826086,92,
1,12,6,6,2-2-3-9,3,6,0.005988023952095809,0.9940119760479041,167,
1,12,6,6,2-2-3-9,3,7,0.00625,0.99375,160,
1,12,6,6,2-2-3-9,3,8,0.004672897196261682,0.9953271028037384,107,
1,12,6,6,2-2-3-9,3,9,0.029411764705882353,0.9705882352941176,17,
1,12,6,6,2-2-3-9,3,10,0.5,0.5,10,
1,12,6,6,2-2-4-10,4,3,0.5,0.5,2,
1,12,6,6,2-2-4-10,4,4,0.5,0.5,2,
1,12,6,6,2-2-4-10,4,5,0.19444444444444445,0.8055555555555556,18,
1,12,6,6,2-2-4-10,4,6,0.041666666666666664,0.9583333333333334,24,
1,12,6,6,2-2-4-10,4,7,0.09615384615384616,0.9038461538461539,26,
1,12,6,6,2-2-4-10,4,8,0.03333333333333333,0.9666666666666667,15,
1,12,6,6,2-2-4-10,4,9,0.1,0.9,5,
1,12,6,6,2-2-4-4,0,2,0.5,0.5,1,
1,12,6,6,2-2-4-4,1,2,0.5,0.5,3,
1,12,6,6,2-2-4-4,1,3,0.15316901408450703,0.846830985915493,284,
1,12,6,6,2-2-4-4,1,4,0.015671641791044775,0.9843283582089553,670,
1,12,6,6,2-2-4-4,1,5,0.00016015374759769378,0.9998398462524023,3122,
1,12,6,6,2-2-4-4,1,6,0.04817106821663836,0.9518289317833616,5463,
1,12,6,6,2-2-4-4,1,7,0.997236034879623,0.0027639651203769534,5378,
1,12,6,6,2-2-4-4,1,8,0.9993377483443708,0.0006622516556291391,3775,
1,12,6,6,2-2-4-4,1,9,0.9933770993316609,0.006622900668339188,1946,
1,12,6,6,2-2-4-4,1,10,0.8345442008432725,0.16545579915672748,916,
1,12,6,6,2-2-4-5,1,2,0.5,0.5,8,
1,12,6,6,2-2-4-5,1,3,0.21256931608133087,0.7874306839186691,541,
1,12,6,6,2-2-4-5,1,4,0.009161041465766635,0.9908389585342333,2074,
1,12,6,6,2-2-4-5,1,5,0.0015573089700996678,0.9984426910299004,4816,
1,12,6,6,2-2-4-5,1,6,5.28597103287874e-05,0.9999471402896712,9459,
1,12,6,6,2-2-4-5,1,7,0.005993831334533014,0.994006168665467,9756,
1,12,6,6,2-2-4-5,1,8,0.9364170529768018,0.06358294702319815,6571,
1,12,6,6,2-2-4-5,1,9,0.97022965356178,0.029770346438219908,3489,
1,12,6,6,2-2-4-5,1,10,0.9899081818646139,0.010091818135386175,1392,
1,12,6,6,2-2-4-6,1,2,0.5,0.5,3,
1,12,6,6,2-2-4-6,1,3,0.5,0.5,226,
1,12,6,6,2-2-4-6,1,4,0.03920515574650913,0.9607948442534908,931,
1,12,6,6,2-2-4-6,1,5,0.0006698821007502679,0.9993301178992497,3732,
1,12,6,6,2-2-4-6,1,6,0.00012406947890818859,0.9998759305210918,4030,
1,12,6,6,2-2-4-6,1,7,0.0001049317943336831,0.9998950682056663,4765,
1,12,6,6,2-2-4-6,1,8,0.06342352489794982,0.9365764751020502,3420,
1,12,6,6,2-2-4-6,1,9,0.24162405916024005,0.7583759408397599,1670,
1,12,6,6,2-2-4-6,1,10,0.3411293064802252,0.6588706935197748,568,
1,12,6,6,2-2-4-7,2,2,0.5,0.5,1,
1,12,6,6,2-2-4-7,2,3,0.5,0.5,96,
1,12,6,6,2-2-4-7,2,4,0.5,0.5,301,
1,12,6,6,2-2-4-7,2,5,0.00035435861091424523,0.9996456413890857,1411,
1,12,6,6,2-2-4-7,2,6,0.0002109704641350211,0.999789029535865,2370,
1,12,6,6,2-2-4-7,2,7,0.0006523157208088715,0.9993476842791911,1533,
1,12,6,6,2-2-4-7,2,8,0.001977794887873662,0.9980222051121264,1304,
1,12,6,6,2-2-4-7,2,9,0.0015625,0.9984375,640,
1,12,6,6,2-2-4-7,2,10,0.9811715481171548,0.01882845188284519,239,
1,12,6,6,2-2-4-8,2,2,0.5,0.5,1,
1,12,6,6,2-2-4-8,2,3,0.5,0.5,23,
1,12,6,6,2-2-4-8,2,4,0.5,0.5,76,
1,12,6,6,2-2-4-8,2,5,0.16279069767441862,0.8372093023255814,129,
1,12,6,6,2-2-4-8,2,6,0.5,0.5,14,
1,12,6,6,2-2-4-8,3,3,0.5,0.5,2,
1,12,6,6,2-2-4-8,3,4,0.5,0.5,35,
1,12,6,6,2-2-4-8,3,5,0.03639846743295019,0.9636015325670498,261,
1,12,6,6,2-2-4-8,3,6,0.0007204610951008645,0.9992795389048992,694,
1,12,6,6,2-2-4-8,3,7,0.004231311706629055,0.995768688293371,709,
1,12,6,6,2-2-4-8,3,8,0.08633093525179857,0.9136690647482014,278,
1,12,6,6,2-2-4-8,3,9,0.013157894736842105,0.9868421052631579,152,
1,12,6,6,2-2-4-8,3,10,0.05317009458245684,0.9468299054175431,65,
1,12,6,6,2-2-4-9,3,3,0.5,0.5,5,
1,12,6,6,2-2-4-9,3,4,0.5,0.5,22,
1,12,6,6,2-2-4-9,3,5,0.014285714285714285,0.9857142857142858,70,
1,12,6,6,2-2-4-9,3,6,0.0031847133757961785,0.9968152866242038,157,
1,12,6,6,2-2-4-9,3,7,0.007936507936507936,0.9920634920634921,189,
1,12,6,6,2-2-4-9,3,8,0.025,0.975,80,
1,12,6,6,2-2-4-9,3,9,0.13636363636363635,0.8636363636363636,22,
1,12,6,6,2-2-4-9,3,10,0.125,0.875,4,
1,12,6,6,2-2-5-10,4,3,0.5,0.5,2,
1,12,6,6,2-2-5-10,4,4,0.5,0.5,8,
1,12,6,6,2-2-5-10,4,5,0.5,0.5,6,
